data sizing,model sizing,5,16,27,38,49,60,71,82,93,104,115,126,137,148,159,170,181,192,203,214
TRIGO,NONE,0.0022222222222222222,0.0026666666666666666,0.006666666666666667,0.019555555555555555,0.04,0.07733333333333334,0.15777777777777777,0.2853333333333333,0.3711111111111111,0.576,0.6822222222222222,0.7888888888888889,0.8471111111111111,0.8964444444444445,0.9213333333333333,0.9315555555555556,0.9502222222222222,0.956,0.9591111111111111,0.9648888888888889
TRIGO,TRIGO,0.0035555555555555557,0.020444444444444446,0.264,0.49955555555555553,0.7404444444444445,0.8297777777777777,0.8973333333333333,0.9262222222222222,0.9448888888888889,0.9493333333333334,0.9586666666666667,0.9648888888888889,0.9631111111111111,0.9662222222222222,0.9697777777777777,0.9688888888888889,0.9688888888888889,0.9671111111111111,0.9671111111111111,0.9666666666666667
TRIGO,BILINEAR,0.003111111111111111,0.016444444444444446,0.1791111111111111,0.42444444444444446,0.6577777777777778,0.7795555555555556,0.8533333333333334,0.8991111111111111,0.9288888888888889,0.9457777777777778,0.952,0.9582222222222222,0.9577777777777777,0.9622222222222222,0.9626666666666667,0.964,0.9635555555555556,0.9653333333333334,0.9608888888888889,0.9626666666666667
TRIGO,NEAREST,0.004888888888888889,0.008888888888888889,0.04888888888888889,0.2088888888888889,0.488,0.6488888888888888,0.7524444444444445,0.8262222222222222,0.8951111111111111,0.9231111111111111,0.936,0.9373333333333334,0.9471111111111111,0.9511111111111111,0.9568888888888889,0.9608888888888889,0.9648888888888889,0.9631111111111111,0.9684444444444444,0.9684444444444444
TRIGO,BICUBIC,0.0035555555555555557,0.016444444444444446,0.21022222222222223,0.4391111111111111,0.6831111111111111,0.7871111111111111,0.8546666666666667,0.9053333333333333,0.9368888888888889,0.9493333333333334,0.9564444444444444,0.9604444444444444,0.9586666666666667,0.9631111111111111,0.9657777777777777,0.9662222222222222,0.9644444444444444,0.9653333333333334,0.9653333333333334,0.9662222222222222
BILINEAR,NONE,0.003111111111111111,0.0026666666666666666,0.0057777777777777775,0.020444444444444446,0.04088888888888889,0.07733333333333334,0.152,0.2817777777777778,0.36666666666666664,0.5844444444444444,0.6857777777777778,0.7933333333333333,0.8466666666666667,0.8995555555555556,0.9244444444444444,0.9364444444444444,0.9462222222222222,0.9506666666666667,0.9528888888888889,0.9586666666666667
BILINEAR,TRIGO,0.0044444444444444444,0.011111111111111112,0.068,0.19733333333333333,0.38755555555555554,0.5995555555555555,0.7195555555555555,0.8106666666666666,0.8622222222222222,0.9137777777777778,0.9351111111111111,0.9528888888888889,0.9568888888888889,0.9644444444444444,0.9657777777777777,0.9684444444444444,0.9671111111111111,0.9688888888888889,0.9644444444444444,0.9635555555555556
BILINEAR,BILINEAR,0.0026666666666666666,0.028888888888888888,0.17777777777777778,0.428,0.6373333333333333,0.7697777777777778,0.8528888888888889,0.8946666666666667,0.9217777777777778,0.9337777777777778,0.944,0.9493333333333334,0.9537777777777777,0.9564444444444444,0.96,0.9617777777777777,0.9595555555555556,0.9608888888888889,0.9551111111111111,0.9573333333333334
BILINEAR,NEAREST,0.0057777777777777775,0.013333333333333334,0.042666666666666665,0.14888888888888888,0.3897777777777778,0.5737777777777778,0.6964444444444444,0.7951111111111111,0.8755555555555555,0.9177777777777778,0.9395555555555556,0.9382222222222222,0.9426666666666667,0.948,0.9506666666666667,0.9555555555555556,0.9591111111111111,0.9644444444444444,0.9648888888888889,0.9622222222222222
BILINEAR,BICUBIC,0.0026666666666666666,0.021777777777777778,0.14844444444444443,0.3471111111111111,0.5533333333333333,0.7124444444444444,0.8342222222222222,0.8866666666666667,0.9137777777777778,0.9382222222222222,0.9462222222222222,0.9528888888888889,0.9564444444444444,0.9613333333333334,0.9644444444444444,0.9662222222222222,0.9631111111111111,0.9635555555555556,0.9613333333333334,0.9622222222222222
NEAREST,NONE,0.0013333333333333333,0.0026666666666666666,0.007555555555555556,0.023555555555555555,0.03822222222222222,0.08266666666666667,0.14844444444444443,0.2702222222222222,0.3488888888888889,0.5653333333333334,0.7013333333333334,0.7791111111111111,0.8488888888888889,0.8955555555555555,0.924,0.9297777777777778,0.9497777777777778,0.96,0.9604444444444444,0.9648888888888889
NEAREST,TRIGO,0.0035555555555555557,0.012444444444444444,0.06311111111111112,0.15955555555555556,0.3035555555555556,0.5102222222222222,0.624,0.7204444444444444,0.7782222222222223,0.8488888888888889,0.8888888888888888,0.912,0.9346666666666666,0.936,0.9506666666666667,0.9537777777777777,0.9591111111111111,0.968,0.9684444444444444,0.9706666666666667
NEAREST,BILINEAR,0.0044444444444444444,0.032,0.16933333333333334,0.37866666666666665,0.5711111111111111,0.7124444444444444,0.8057777777777778,0.8577777777777778,0.8906666666666667,0.9186666666666666,0.9342222222222222,0.94,0.9444444444444444,0.9475555555555556,0.9528888888888889,0.9537777777777777,0.9568888888888889,0.964,0.9582222222222222,0.9671111111111111
NEAREST,NEAREST,0.008,0.012,0.037333333333333336,0.12622222222222224,0.30666666666666664,0.48933333333333334,0.5955555555555555,0.7102222222222222,0.8062222222222222,0.8728888888888889,0.9111111111111111,0.9,0.9208888888888889,0.9244444444444444,0.9368888888888889,0.9453333333333334,0.9484444444444444,0.9626666666666667,0.964,0.9706666666666667
NEAREST,BICUBIC,0.004,0.022222222222222223,0.12711111111111112,0.28933333333333333,0.4688888888888889,0.6426666666666667,0.7506666666666667,0.8262222222222222,0.8573333333333333,0.9026666666666666,0.9293333333333333,0.9337777777777778,0.9426666666666667,0.9431111111111111,0.952,0.9542222222222222,0.9582222222222222,0.964,0.964,0.9688888888888889
